status_id,status_message,status_author,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
558429457587216_1247181595378662,Haven't posted in a while so here is a chorus on Come Sunday.,Jason Arce,,video,https://www.facebook.com/10101725581767356/videos/10103870110115356,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247181595378662/,2/4/2017 19:06,60,13,0,53,6,1,0,0,0
558429457587216_1248503658579789,"Every Sunday Night!!! Actually happening right now. kmhd.org and let me know if you have great music to play for future shows! 

#JamoftheWeek",Farnell Newton,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1248503658579789/,2/6/2017 02:13,18,0,0,18,0,0,0,0,0
558429457587216_1243519015744920,"Fellas......do me a favor!!! Please treat every woman and person with respect. No cat calling (hey baby, love, cutie, hottie, etc) treat them with respect just like you would do in person or watching them at a club. 

If I find anyone on Jam of the Week going to far I will have to ban you and report you.....understood. This is a safe place for all members. 

With saying that please don't ask them to marry you, go on a date, a state you are married to such people with getting to know them or some kind. Don't be a creeper, or a stalker. 

Keep spreading goodness and love through the music. 

Peace and Chicken Grease!",Farnell Newton,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1243519015744920/,2/1/2017 15:52,488,12,0,422,58,4,4,0,0
558429457587216_1248064811957007,Come Sunday by Duke Ellington in the style of Mahalia Jackson. Beautiful song!!!,Ethan Chilton,,video,https://www.facebook.com/1751967251694042/videos/1853906241500142,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1248064811957007/,2/5/2017 14:26,27,3,0,25,2,0,0,0,0
558429457587216_1248222935274528,,Kemuel Roig,Kemuel Roig,video,https://www.facebook.com/kemuelroigofficial/videos/2190720007820388/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1248222935274528/,2/5/2017 18:53,49,5,5,42,5,1,1,0,0
558429457587216_1242218445874977,"Such a great tune,
#comesunday
#jotw",Kevan Smedt,,video,https://www.facebook.com/10204764749253548/videos/10210683763185197,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1242218445874977/,1/31/2017 16:07,43,8,0,42,1,0,0,0,0
558429457587216_1243763719053783,Come Sunday,Enoch Smith Jr.,,video,https://www.facebook.com/10203466335957986/videos/10211736750993193,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1243763719053783/,2/1/2017 22:29,72,16,0,58,14,0,0,0,0
558429457587216_1247255332037955,"#ComeSunday on Saturday at Sweet Jam with Tyrone Hendrix, Michael Elson and Farnell Newton",Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/752265888259796,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247255332037955/,2/4/2017 21:15,26,1,0,20,6,0,0,0,0
558429457587216_1234136890016466,"one note samba, hope u like it
#jotw
#jobim",Nao Fal,,video,https://www.facebook.com/778173772245822/videos/1402548686474991,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1234136890016466/,1/24/2017 13:45,218,25,7,197,18,3,0,0,0
558429457587216_1246812278748927,"Come Sunday, but please don´t hurry. Saturdays feels good too, actually. Please, turn HD on or you´ll only see som pixels. Quintet own arrangement, with solo bass clarinet this time. Using gridplay, man those apps are too tiny for my fat fingers... C&C welcome!",Andrea Fantuzzi,,video,https://www.facebook.com/10152443859436191/videos/10153997629631191,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1246812278748927/,2/4/2017 11:28,38,8,0,35,3,0,0,0,0
558429457587216_1247575375339284,"Jam of the Week Podcast #6 featuring Alto Saxophonist Andrew Gould, Clarinet/Bass Clarinet Andrea Fantuzzi and Pianist Mike Harrison

",Farnell Newton,"# 6 Duke Ellington ""Come Sunday""",link,https://soundcloud.com/user-961182067/6-week-159-come-sunday,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247575375339284/,2/5/2017 04:49,9,2,2,8,1,0,0,0,0
558429457587216_1240988272664661,"JOTW:""Come Sunday"" Head and blowing. C&C welcome and appreciated.",Joel Bennett,,video,https://www.facebook.com/10152371495683743/videos/10154563859178743,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1240988272664661/,1/30/2017 19:31,20,4,0,20,0,0,0,0,0
558429457587216_1226941287402693,"""Alone Together"" with my new guitar made by the amazing luthier Tom Ribbecke, just the beginning of this relationship-its a really interesting discovery. for better audio quality, please view on YT:  http://youtu.be/g8pYA0tZsak",Mark Kleinhaut,,video,https://www.facebook.com/10204410710240620/videos/10209811719822484,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226941287402693/,1/18/2017 08:46,185,33,4,169,16,0,0,0,0
558429457587216_1241068822656606,"Hard to make short clips out of ballads, so I didn't  :) Here's ""Come  Sunday""   C&C always welcome, encouraged, actually!!",Jason Andres,,video,https://www.facebook.com/815000235280081/videos/1177487605698007,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1241068822656606/,1/30/2017 21:08,14,2,0,12,2,0,0,0,0
558429457587216_1247713238658831,"Here's my take on ""Come Sunday"".
One chorus solo guitar performance,C&C welcome.
#JOTW",Yasuhiro Sakake,,video,https://www.facebook.com/399350070257957/videos/579616085564687,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247713238658831/,2/5/2017 07:56,19,0,0,15,4,0,0,0,0
558429457587216_1247506148679540,Jam of the Week for the win......Frank tried to take my microphone. lol!,Farnell Newton,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247506148679540/,2/5/2017 03:13,0,0,0,0,0,0,0,0,0
558429457587216_1247488485347973,NAMM of the Week....I mean Jam of the Week hang outs at the Denis Wick booth!,Farnell Newton,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247488485347973/,2/5/2017 02:58,1,0,0,1,0,0,0,0,0
558429457587216_1242479015848920,Come Sunday,Jeff Ellwood,,video,https://www.facebook.com/10152389063702303/videos/10154014431742303,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1242479015848920/,1/31/2017 22:45,133,16,0,121,7,5,0,0,0
558429457587216_1247366485360173,"https://youtu.be/cZH8BggGZNs
Hello everyone! A quick take of Come Sunday with a new sound system, still working out some kinks. Fun tune, very pretty. 🖤 #jamoftheweek",Adam Haun Metroka,"Duke Ellington - ""Come Sunday"" [Adam Haun Metroka]",video,https://youtu.be/cZH8BggGZNs,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247366485360173/,2/4/2017 23:53,4,0,0,1,3,0,0,0,0
558429457587216_1247361415360680,"Come Sunday, I just ❤️ this tune! Poignant for these tumultuous times. Comments and critiques welcome :-) Hello from Nanoose Bay ,British Columbia, Canada. 🎵🎶",Tamara Lea,,video,https://www.facebook.com/10152352545510661/videos/10154803379850661,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247361415360680/,2/4/2017 23:48,3,0,0,3,0,0,0,0,0
558429457587216_1247310842032404,,Ilen Candelario,Aires Jazz Quartet,video,https://www.facebook.com/airesjazz/videos/1898514360381116/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247310842032404/,2/4/2017 22:21,1,0,0,1,0,0,0,0,0
558429457587216_1247074862056002,My take on Come Sunday. Completely rubato and no accompaniment. Two choruses. Played on my $125 Selman Flugelhorn. Comments welcome. Beautiful tune.,John T Cox,,video,https://www.facebook.com/10152414235697921/videos/10154397789977921,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247074862056002/,2/4/2017 16:49,8,1,0,8,0,0,0,0,0
558429457587216_1245740308856124,"What's up #jamoftheweek!? It's been a minute! Here's one quick take on the beautiful ballad ""Come Sunday""! Hope you enjoy!!",Andrew Gould,,video,https://www.facebook.com/975153248374/videos/10100527966717724,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1245740308856124/,2/3/2017 13:48,126,11,0,119,7,0,0,0,0
558429457587216_1246259708804184,"Was finishing up a long practice session when I recorded this, so apologies for my tired chops. 2 quick choruses over ""Come Sunday"". One ""out"", one ""in"" as they say. C&C totally welcome, but keep it civil. #JOTW #Trombone",Max Acree,,video,https://www.facebook.com/10203864384163731/videos/10210530170924234,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1246259708804184/,2/4/2017 01:48,54,4,0,52,2,0,0,0,0
558429457587216_1247033272060161,"I had to partecipate to a meeting dedicated to Tom Jobim, but I couldn't because I had chicken pox...so I recorded a song! 
Hope you have a good virus checker on you pc! :-)",Marco Giuliani,,video,https://www.facebook.com/420572298150840/videos/645524725655595,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1247033272060161/,2/4/2017 15:44,9,0,0,8,1,0,0,0,0
558429457587216_1246903682073120,Not much of a vocalist (or bassist) but seemed like the right way to treat the peaceful tune #jotw #C&C,Grant Meyer,,video,https://www.facebook.com/303134113423163/videos/301545056915402,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1246903682073120/,2/4/2017 12:56,7,0,0,7,0,0,0,0,0
558429457587216_1245867558843399,"Come Sunday
Duke Ellington
solo Tenor Saoxphone
C&C encouraged 
https://youtu.be/gX7yn2jfrLw",Peter Backus,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1245867558843399/,2/3/2017 16:57,4,3,0,3,1,0,0,0,0
558429457587216_1245113898918765,Come Sunday. C&C welcome. #jotw,Nick Gomez,,video,https://www.facebook.com/10152709898442368/videos/10154866374587368,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1245113898918765/,2/3/2017 01:28,21,2,0,21,0,0,0,0,0
558429457587216_1244303715666450,"Hey folks this is Come Sunday, hope you dig :D 
#DukeEllington #CommentsWelcome",A-Kuan Shiao,,video,https://www.facebook.com/683255421722115/videos/1266397183407933,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1244303715666450/,2/2/2017 08:36,67,6,0,61,4,2,0,0,0
558429457587216_1245847675512054,Gotta love that tune.C+C always welcome #comesunday #jamoftheweek,John Walter,,video,https://www.facebook.com/10153667861736953/videos/10155030206111953,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1245847675512054/,2/3/2017 16:31,2,0,0,2,0,0,0,0,0
558429457587216_1245798198850335,I love Duke Ellington compositions and his improvising is out of this world! Sorry about the sound quality I have my humidifier on for my guitars. #comesunday #jazzguitar,Dan Pearce,,video,https://www.facebook.com/742905875754364/videos/1404114946300117,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1245798198850335/,2/3/2017 15:15,8,0,0,8,0,0,0,0,0
558429457587216_1245093938920761,"""Come Sunday."" Church! 
Thank you for watching.",Rick Silvestri,,video,https://www.facebook.com/10205678113985741/videos/10210707114907621,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1245093938920761/,2/3/2017 00:54,6,2,0,6,0,0,0,0,0
558429457587216_1245739755522846,Guitar envy on piccolo.. Come Sunday. #jotw,Anders Bostrom,,video,https://www.facebook.com/648010721913440/videos/1188136174567556,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1245739755522846/,2/3/2017 13:47,16,0,0,13,3,0,0,0,0
558429457587216_1244833708946784,Come Sunday,Nathan King,,video,https://www.facebook.com/10204011442477483/videos/10207864657245444,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1244833708946784/,2/2/2017 19:02,46,7,0,44,2,0,0,0,0
558429457587216_1240853076011514,"Here's my take on this wonderful tune by Duke Ellington, ""Come Sunday"" -Week #159

Working in some solo guitar performance, C&C Welcome!

#JOTW #DukeEllington #ComeSunday #JazzGuitar",Luca Alves,Week 159 - Come Sunday,video,https://www.facebook.com/698200166925160/videos/1449106545167848,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1240853076011514/,1/30/2017 16:06,23,1,0,22,1,0,0,0,0
558429457587216_1242228652540623,"My quick jam on Come Sunday.  Haven't played this tune for a long time.  Ellington rules! C&C Welcome

#madflute #JOTW #ComeSunday #DukeEllington",Hiroaki Honshuku,,video,https://www.facebook.com/10203463034810914/videos/10208280890734301,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1242228652540623/,1/31/2017 16:24,31,4,0,27,4,0,0,0,0
558429457587216_1241910775905744,"""Come Sunday""; Lovely tune, just once thru with simple lines. On a side note, I should NEVER try to record in the mornings. C&C welcome.",Duane Massey,,video,https://www.facebook.com/10153301054839545/videos/10154524340919545,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1241910775905744/,1/31/2017 11:04,61,15,0,53,8,0,0,0,0
558429457587216_1242163555880466,"Man. Come Sunday is such a beautiful tune! Thanks Farnell Newton for choosing this for this week- I hadn't really checked it out before now.

Here's my impromptu arrangement of Come Sunday at the ""Jazz House"" in South Vancouver with Jimi James Fraser on Piano, Daniel Patrick Howard on Bass and Max Huberdeau on Drums. #jamoftheweek C&C appreciated",Julian Paulo Jayme,,video,https://www.facebook.com/10154123531655581/videos/10158199457805581,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1242163555880466/,1/31/2017 15:05,50,9,0,44,6,0,0,0,0
558429457587216_1240992535997568,"https://youtu.be/SrVSmZcjSeI
I may be  a little late for the jobim week...
Susana has such a great voice.
Jam of the week #158
#jobim",Sylvain Courtney,"""wave"" by Susana Raya and Sylvain courtney",video,https://youtu.be/SrVSmZcjSeI,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1240992535997568/,1/30/2017 19:35,7,2,0,6,1,0,0,0,0
558429457587216_1243657165731105,"COME SUNDAY!!! Taking a solo turn on this one, with a boatload of sassy delay! Enjoy!
Sorry for the reup, FB was being wonky but I got it.
#dukeellington #nailedit #jotw #balladshreds
Better quality here!
https://www.youtube.com/watch?v=M1A2u4n-Ie4",Joe Albano,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1243657165731105/,2/1/2017 19:40,29,4,0,26,3,0,0,0,0
558429457587216_1240900932673395,"Here's my take on ""Come Sunday"", in Gb.
One chorus head, one chorus solo. 
(What a beautiful tune this is.)",Paul Pieper,,video,https://www.facebook.com/10152367277734158/videos/10154988607054158,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1240900932673395/,1/30/2017 17:24,214,21,0,187,27,0,0,0,0
558429457587216_1239675586129263,"Hey folks! First contribution here, The Girl from Ipanema! I did my best sorry for the sound!",Aurélien Trigo,,video,https://www.facebook.com/10152956539613189/videos/10155112488348189,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1239675586129263/,1/29/2017 12:43,40,5,1,35,4,1,0,0,0
558429457587216_1237778526318969,"Here's a tasty tune for you guys: ""The Girl From Aunt Jemima's""
First post on the Otamatone. Cookies & Cream welcome.
P.S: this was my 1st take",Allen Kai Yu,,video,https://www.facebook.com/1232826600067247/videos/1608013042548599,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1237778526318969/,1/27/2017 13:48,617,97,76,476,33,2,99,5,2
558429457587216_1244779225618899,Come Sunday!,Ryan Devlin,,video,https://www.facebook.com/1576749929227442/videos/1889689024600196,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1244779225618899/,2/2/2017 17:30,27,0,0,26,1,0,0,0,0
558429457587216_1244753285621493,"#jamoftheweek
#comesunday",Tiago Lageira,"Tiago Lageira | JAMS | ""Come Sunday""",video,https://www.youtube.com/watch?v=xxvVBQbgDxo,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1244753285621493/,2/2/2017 17:02,4,0,0,4,0,0,0,0,0
